"deviceVendor","deviceProduct","deviceHostName","deviceAddress","_count"
"Microsoft","System or Application Event","pw9019-0401.odeabank.com.tr","10.225.208.160","2"
"Symantec","SEDR","obt-sepedr","10.224.3.198","2"
"Unix","Unix","DRC-EXT-F5.odeabank.com.tr","10.224.147.200","2"
"Unix","Unix","obtvm-grdcoll1","10.224.104.34","2"
"","","obt-grdcol02.odeabank.com.tr","10.224.8.140","1"
"CISCO","CiscoRouter","","10.225.18.3","1"
"CISCO","CiscoRouter","","10.225.25.2","1"
"CISCO","CiscoRouter","","10.225.27.3","1"
"CISCO","CiscoRouter","","10.225.37.3","1"
"CISCO","CiscoRouter","","10.225.39.3","1"
"CISCO","CiscoRouter","","10.225.45.2","1"
"CISCO","CiscoRouter","","10.225.52.2","1"
"CISCO","CiscoRouter","","10.225.52.3","1"
"CISCO","CiscoRouter","","10.225.53.3","1"
"CISCO","CiscoRouter","","10.227.254.11","1"
"CISCO","NX-OS","","10.224.5.76","1"
"F5","Big IP","OBT-F5-Int3.odeabank.com.tr","","1"
"HPE","Aruba Mobility Controller","","10.225.176.68","1"
"HPE","Aruba Mobility Controller","","10.225.180.45","1"
"HPE","Aruba Mobility Controller","","10.225.180.58","1"
"HPE","Aruba Mobility Controller","","10.225.180.62","1"
"HPE","Aruba Mobility Controller","OLV","","1"
"Infoblox","NIOS Threat","dmzns02.odeabank.com.tr","10.224.103.11","1"
"Microsoft","Microsoft Windows","CWA-0191.odeabank.com.tr","10.225.237.42","1"
"Microsoft","Microsoft Windows","CWP-0001.odeabank.com.tr","10.225.236.46","1"
"Microsoft","Microsoft Windows","DSZD1260-01.odeabank.com.tr","10.225.43.232","1"
"Microsoft","Microsoft Windows","L199-MR39HAZ.odeabank.com.tr","10.225.208.169","1"
"Microsoft","Microsoft Windows","OBTVM-DRCWUI01.odeabank.com.tr","10.224.164.131","1"
"Microsoft","Microsoft Windows","OBTVM-TSTBZTFS1.odeabank.com.tr","10.224.115.99","1"
"Microsoft","Microsoft Windows","OBTVM-TSTEXPR1.odeabank.com.tr","10.224.115.141","1"
"Microsoft","Microsoft Windows","OBTVM-TSTHNTU2.odeabank.com.tr","10.224.59.169","1"
"Microsoft","Microsoft Windows","OBTVM-TSTMDY11.odeabank.com.tr","10.224.115.104","1"
"Microsoft","Microsoft Windows","OBTVM-TSTUHAP1.odeabank.com.tr","10.224.59.114","1"
"Microsoft","Microsoft Windows","OBTVM-TSTYTSK1.odeabank.com.tr","10.224.115.89","1"
"Microsoft","Microsoft Windows","PW1020-0007.odeabank.com.tr","10.225.2.102","1"
"Microsoft","Microsoft Windows","PW2200-0010.odeabank.com.tr","10.225.32.58","1"
"Microsoft","Microsoft Windows","PW2320-0008.odeabank.com.tr","10.225.52.158","1"
"Microsoft","Microsoft Windows","PW9019-0073.odeabank.com.tr","10.225.208.232","1"
"Microsoft","Microsoft Windows","PWHAZ-0010.odeabank.com.tr","10.225.209.20","1"
"Microsoft","Microsoft Windows PowerShell","CWA-0117.odeabank.com.tr","10.225.236.114","1"
"Microsoft","Microsoft Windows PowerShell","CWA-0179.odeabank.com.tr","10.225.237.30","1"
"Microsoft","Microsoft Windows PowerShell","DSZD1070-01.odeabank.com.tr","10.225.11.234","1"
"Microsoft","Microsoft Windows PowerShell","PW1070-0020.odeabank.com.tr","10.225.11.157","1"
"Microsoft","Microsoft Windows PowerShell","PW9019-0501.odeabank.com.tr","10.225.208.42","1"
"Microsoft","Microsoft Windows WindowsUpdateClient","PW1000-0001.odeabank.com.tr","10.225.214.212","1"
"Microsoft","Microsoft Windows WindowsUpdateClient","PW9019-0028.odeabank.com.tr","10.225.201.52","1"
"Microsoft","System or Application Event","CW9019-0064.odeabank.com.tr","10.225.236.95","1"
"Microsoft","System or Application Event","CWA-0026.odeabank.com.tr","10.225.236.88","1"
"Microsoft","System or Application Event","CWA-0028.odeabank.com.tr","10.225.237.110","1"
"Microsoft","System or Application Event","CWA-0077.odeabank.com.tr","10.225.237.215","1"
"Microsoft","System or Application Event","CWA-0099.odeabank.com.tr","10.225.236.102","1"
"Microsoft","System or Application Event","CWA-0185.odeabank.com.tr","10.225.237.144","1"
"Microsoft","System or Application Event","CWA-0196.odeabank.com.tr","10.225.237.138","1"
"Microsoft","System or Application Event","CWA-0197.odeabank.com.tr","10.225.237.157","1"
"Microsoft","System or Application Event","DS1280WALL.odeabank.com.tr","10.225.13.198","1"
"Microsoft","System or Application Event","DSBA1010-01.odeabank.com.tr","10.225.1.192","1"
"Microsoft","System or Application Event","DSBA1110-04.odeabank.com.tr","10.225.31.189","1"
"Microsoft","System or Application Event","DSBA1170-02.odeabank.com.tr","10.225.66.198","1"
"Microsoft","System or Application Event","DSBA1210-02.odeabank.com.tr","10.225.28.168","1"
"Microsoft","System or Application Event","DSBA1250-01.odeabank.com.tr","10.225.44.225","1"
"Microsoft","System or Application Event","DSBA1250-02.odeabank.com.tr","10.225.44.230","1"
"Microsoft","System or Application Event","DSBA1280-01.odeabank.com.tr","10.225.13.194","1"
"Microsoft","System or Application Event","DSBA1280-02.odeabank.com.tr","10.225.13.200","1"
"Microsoft","System or Application Event","DSBA2030-03.odeabank.com.tr","10.225.12.229","1"
"Microsoft","System or Application Event","DSBA2040-01.odeabank.com.tr","10.225.16.223","1"
"Microsoft","System or Application Event","DSBA2050-01.odeabank.com.tr","10.225.9.50","1"
"Microsoft","System or Application Event","DSBA2050-03.odeabank.com.tr","10.225.9.187","1"
"Microsoft","System or Application Event","DSBA2160-02.odeabank.com.tr","10.225.21.158","1"
"Microsoft","System or Application Event","DSBA2180-01.odeabank.com.tr","10.225.33.109","1"
"Microsoft","System or Application Event","DSBA2190-01.odeabank.com.tr","10.225.24.227","1"
"Microsoft","System or Application Event","DSBA2200-02.odeabank.com.tr","10.225.32.239","1"
"Microsoft","System or Application Event","DSBA2220-03.odeabank.com.tr","10.225.34.223","1"
"Microsoft","System or Application Event","DSBA2270-01.odeabank.com.tr","10.225.48.99","1"
"Microsoft","System or Application Event","DSDS1020-01.odeabank.com.tr","10.225.36.236","1"
"Microsoft","System or Application Event","DSTE1020-002.odeabank.com.tr","10.225.36.117","1"
"Microsoft","System or Application Event","DSTE1030-02.odeabank.com.tr","10.225.4.187","1"
"Microsoft","System or Application Event","DSTE1050-02.odeabank.com.tr","10.225.7.222","1"
"Microsoft","System or Application Event","DSTE1050-03.odeabank.com.tr","10.225.7.118","1"
"Microsoft","System or Application Event","DSTE1060-02.odeabank.com.tr","10.225.17.221","1"
"Microsoft","System or Application Event","DSTE1070-02.odeabank.com.tr","10.225.11.220","1"
"Microsoft","System or Application Event","DSTE1070-03.odeabank.com.tr","10.225.11.221","1"
"Microsoft","System or Application Event","DSTE1110-01.odeabank.com.tr","10.225.31.126","1"
"Microsoft","System or Application Event","DSTE1120-02.odeabank.com.tr","10.225.38.118","1"
"Microsoft","System or Application Event","DSTE1200-01.odeabank.com.tr","10.225.29.170","1"
"Microsoft","System or Application Event","DSTE1210-02.odeabank.com.tr","10.225.28.235","1"
"Microsoft","System or Application Event","DSTE1220-02.odeabank.com.tr","10.225.37.228","1"
"Microsoft","System or Application Event","DSTE1280-02.odeabank.com.tr","10.225.13.138","1"
"Microsoft","System or Application Event","DSTE2050-03.odeabank.com.tr","10.225.9.228","1"
"Microsoft","System or Application Event","DSTE2120-02.odeabank.com.tr","10.225.25.220","1"
"Microsoft","System or Application Event","DSTE2160-02.odeabank.com.tr","10.225.21.132","1"
"Microsoft","System or Application Event","DSTE2190-01.odeabank.com.tr","10.225.24.195","1"
"Microsoft","System or Application Event","DSTE2240-02.odeabank.com.tr","10.225.42.221","1"
"Microsoft","System or Application Event","DSTE2270-01.odeabank.com.tr","10.225.48.221","1"
"Microsoft","System or Application Event","DSVD1010-01.odeabank.com.tr","10.225.1.228","1"
"Microsoft","System or Application Event","DSVD1170-01.odeabank.com.tr","10.225.66.231","1"
"Microsoft","System or Application Event","DSVP1030-01.odeabank.com.tr","10.225.4.223","1"
"Microsoft","System or Application Event","DSVP1050-01.odeabank.com.tr","10.225.7.194","1"
"Microsoft","System or Application Event","DSVP1100-01.odeabank.com.tr","10.225.39.229","1"
"Microsoft","System or Application Event","DSVP1180-01.odeabank.com.tr","10.225.41.86","1"
"Microsoft","System or Application Event","DSVP1220-01.odeabank.com.tr","10.225.37.226","1"
"Microsoft","System or Application Event","DSVP1250-01.odeabank.com.tr","10.225.44.233","1"
"Microsoft","System or Application Event","DSVP1260-01.odeabank.com.tr","10.225.43.230","1"
"Microsoft","System or Application Event","DSVP1270-01.odeabank.com.tr","10.225.14.51","1"
"Microsoft","System or Application Event","DSVP1290-01.odeabank.com.tr","10.225.51.232","1"
"Microsoft","System or Application Event","DSVP2040-01.odeabank.com.tr","10.225.16.236","1"
"Microsoft","System or Application Event","DSVP2320-01.odeabank.com.tr","10.225.52.232","1"
"Microsoft","System or Application Event","DSWALL2320-01.odeabank.com.tr","10.225.52.37","1"
"Microsoft","System or Application Event","DSWB1200-01.odeabank.com.tr","10.225.29.163","1"
"Microsoft","System or Application Event","DSZD1040-01.odeabank.com.tr","10.225.3.230","1"
"Microsoft","System or Application Event","DSZD1140-01.odeabank.com.tr","10.225.65.230","1"
"Microsoft","System or Application Event","DSZD1170-01.odeabank.com.tr","10.225.66.230","1"
"Microsoft","System or Application Event","DSZD1220-01.odeabank.com.tr","10.225.37.220","1"
"Microsoft","System or Application Event","DSZD1280-01.odeabank.com.tr","10.225.13.53","1"
"Microsoft","System or Application Event","DSZD2000-01.odeabank.com.tr","10.225.5.220","1"
"Microsoft","System or Application Event","DSZD2120-01.odeabank.com.tr","10.225.25.230","1"
"Microsoft","System or Application Event","DSZD2160-01.odeabank.com.tr","10.225.21.233","1"
"Microsoft","System or Application Event","DSZD2170-01.odeabank.com.tr","10.225.18.228","1"
"Microsoft","System or Application Event","DSZD2200-01.odeabank.com.tr","10.225.32.230","1"
"Microsoft","System or Application Event","DSZD2240-01.odeabank.com.tr","10.225.42.230","1"
"Microsoft","System or Application Event","DSZD2290-01.odeabank.com.tr","10.225.50.230","1"
"Microsoft","System or Application Event","FLOORPC-3702.odeabank.com.tr","10.225.184.26","1"
"Microsoft","System or Application Event","FloorPC-3901.odeabank.com.tr","10.225.184.33","1"
"Microsoft","System or Application Event","L199-0004.odeabank.com.tr","10.225.225.148","1"
"Microsoft","System or Application Event","L199-0037.odeabank.com.tr","10.225.225.100","1"
"Microsoft","System or Application Event","L199-MR3601.odeabank.com.tr","10.225.208.209","1"
"Microsoft","System or Application Event","L199-MRBOARDMAC.odeabank.com.tr","10.225.177.99","1"
"Microsoft","System or Application Event","NW-5CG7070MPK.odeabank.com.tr","10.225.208.55","1"
"Microsoft","System or Application Event","NW-5CG7070MQD.odeabank.com.tr","10.225.177.124","1"
"Microsoft","System or Application Event","NW-CNU34696M5.odeabank.com.tr","10.225.178.75","1"
"Microsoft","System or Application Event","NW-CNU4309QHY.odeabank.com.tr","10.225.201.24","1"
"Microsoft","System or Application Event","NW-LR0BQDKU.odeabank.com.tr","10.225.178.62","1"
"Microsoft","System or Application Event","NW-LR0BQDR5.odeabank.com.tr","10.225.178.247","1"
"Microsoft","System or Application Event","NW-LR0BQE3K.odeabank.com.tr","10.225.36.127","1"
"Microsoft","System or Application Event","NW-PF1V538T.odeabank.com.tr","10.225.178.16","1"
"Microsoft","System or Application Event","OBT-CLSSRV1.odeabank.com.tr","10.224.60.77","1"
"Microsoft","System or Application Event","OBT-CLSSRV2.odeabank.com.tr","10.224.60.79","1"
"Microsoft","System or Application Event","OBT-DRCLSANLZ1.odeabank.com.tr","10.224.170.75","1"
"Microsoft","System or Application Event","OBT-DRCSQL11.odeabank.com.tr","10.224.144.71","1"
"Microsoft","System or Application Event","OBT-DRIXBIDB01.odeabank.com.tr","10.224.144.24","1"
"Microsoft","System or Application Event","OBT-DRIXETL01.odeabank.com.tr","10.224.144.40","1"
"Microsoft","System or Application Event","OBT-DRVR1.odeabank.com.tr","10.224.134.230","1"
"Microsoft","System or Application Event","OBT-FS13.odeabank.com.tr","10.224.3.45","1"
"Microsoft","System or Application Event","OBT-HPSQL11.odeabank.com.tr","10.224.120.41","1"
"Microsoft","System or Application Event","OBT-IMZK1.odeabank.com.tr","10.224.15.155","1"
"Microsoft","System or Application Event","OBT-IXBIDB11.odeabank.com.tr","10.224.8.122","1"
"Microsoft","System or Application Event","OBT-IXDMS03.odeabank.com.tr","10.224.8.36","1"
"Microsoft","System or Application Event","OBT-IXTSTBZTDB1.odeabank.com.tr","10.224.108.99","1"
"Microsoft","System or Application Event","OBT-IXTSTETL01.odeabank.com.tr","10.224.8.45","1"
"Microsoft","System or Application Event","OBT-IXTSTIK01.odeabank.com.tr","10.224.15.79","1"
"Microsoft","System or Application Event","OBT-PRNT1.odeabank.com.tr","10.225.183.18","1"
"Microsoft","System or Application Event","OBT-SESDB1.odeabank.com.tr","10.224.109.31","1"
"Microsoft","System or Application Event","OBT-SESREC1.odeabank.com.tr","10.224.60.61","1"
"Microsoft","System or Application Event","OBT-TSTEFT01.odeabank.com.tr","10.224.115.25","1"
"Microsoft","System or Application Event","OBT-VR2.odeabank.com.tr","10.224.32.202","1"
"Microsoft","System or Application Event","OBTVM-ALLOT01.odeabank.com.tr","10.224.105.34","1"
"Microsoft","System or Application Event","OBTVM-ARCSCON1.odeabank.com.tr","10.224.104.25","1"
"Microsoft","System or Application Event","OBTVM-ARCSCON2.odeabank.com.tr","10.224.104.26","1"
"Microsoft","System or Application Event","OBTVM-ARSDSG1.odeabank.com.tr","10.224.58.51","1"
"Microsoft","System or Application Event","OBTVM-ATMD1.odeabank.com.tr","10.224.21.151","1"
"Microsoft","System or Application Event","OBTVM-ATMMON1.odeabank.com.tr","10.224.121.25","1"
"Microsoft","System or Application Event","OBTVM-ATMR2.odeabank.com.tr","10.224.15.92","1"
"Microsoft","System or Application Event","OBTVM-ATMTTS2.odeabank.com.tr","10.224.58.136","1"
"Microsoft","System or Application Event","OBTVM-BGATA02.odeabank.com.tr","10.224.104.120","1"
"Microsoft","System or Application Event","OBTVM-CAPP01.odeabank.com.tr","10.224.15.44","1"
"Microsoft","System or Application Event","OBTVM-CATDM1.odeabank.com.tr","10.224.58.90","1"
"Microsoft","System or Application Event","OBTVM-CERT1.odeabank.com.tr","10.224.3.145","1"
"Microsoft","System or Application Event","OBTVM-CERT2.odeabank.com.tr","10.224.3.146","1"
"Microsoft","System or Application Event","OBTVM-CLSRLY1.odeabank.com.tr","10.224.21.45","1"
"Microsoft","System or Application Event","OBTVM-CMDBAPP1.odeabank.com.tr","10.224.120.31","1"
"Microsoft","System or Application Event","OBTVM-CMDBPRB1.odeabank.com.tr","10.224.120.69","1"
"Microsoft","System or Application Event","OBTVM-CMVIDX1.odeabank.com.tr","10.224.8.93","1"
"Microsoft","System or Application Event","OBTVM-CMVIDX2.odeabank.com.tr","10.224.8.94","1"
"Microsoft","System or Application Event","OBTVM-COUI1.odeabank.com.tr","10.224.15.176","1"
"Microsoft","System or Application Event","OBTVM-DEVERWM1.odeabank.com.tr","10.224.91.111","1"
"Microsoft","System or Application Event","OBTVM-DRCEOD1.odeabank.com.tr","10.224.145.99","1"
"Microsoft","System or Application Event","OBTVM-DRCOUI1.odeabank.com.tr","10.224.146.176","1"
"Microsoft","System or Application Event","OBTVM-DRCWAPP01.odeabank.com.tr","10.224.146.131","1"
"Microsoft","System or Application Event","OBTVM-DRDWHA1.odeabank.com.tr","10.224.145.112","1"
"Microsoft","System or Application Event","OBTVM-DRHSM01.odeabank.com.tr","10.224.159.141","1"
"Microsoft","System or Application Event","OBTVM-DRIBDN1.odeabank.com.tr","10.224.146.126","1"
"Microsoft","System or Application Event","OBTVM-DRIBUI1.odeabank.com.tr","10.224.161.21","1"
"Microsoft","System or Application Event","OBTVM-DRIKWEB1.odeabank.com.tr","10.224.146.121","1"
"Microsoft","System or Application Event","OBTVM-DRIXSR2.odeabank.com.tr","10.224.145.29","1"
"Microsoft","System or Application Event","OBTVM-DRKKNV1.odeabank.com.tr","10.224.146.23","1"
"Microsoft","System or Application Event","OBTVM-DRKKTB1.odeabank.com.tr","10.224.164.71","1"
"Microsoft","System or Application Event","OBTVM-DRNAP1.odeabank.com.tr","10.224.155.19","1"
"Microsoft","System or Application Event","OBTVM-DROCLOG1.odeabank.com.tr","10.224.159.137","1"
"Microsoft","System or Application Event","OBTVM-DRPCSM2.odeabank.com.tr","10.224.146.136","1"
"Microsoft","System or Application Event","OBTVM-DRSP11.odeabank.com.tr","10.224.155.61","1"
"Microsoft","System or Application Event","OBTVM-DRSWTRM1.odeabank.com.tr","10.224.191.131","1"
"Microsoft","System or Application Event","OBTVM-DRSWTRM2.odeabank.com.tr","10.224.191.132","1"
"Microsoft","System or Application Event","OBTVM-DRTRM10.odeabank.com.tr","10.224.172.30","1"
"Microsoft","System or Application Event","OBTVM-DRTRM13.odeabank.com.tr","10.224.172.33","1"
"Microsoft","System or Application Event","OBTVM-DRTRM14.odeabank.com.tr","10.224.172.34","1"
"Microsoft","System or Application Event","OBTVM-DRTRM15.odeabank.com.tr","10.224.172.35","1"
"Microsoft","System or Application Event","OBTVM-DRTRM24.odeabank.com.tr","10.224.172.14","1"
"Microsoft","System or Application Event","OBTVM-DRTRM29.odeabank.com.tr","10.224.172.19","1"
"Microsoft","System or Application Event","OBTVM-DRTRM3.odeabank.com.tr","10.224.172.23","1"
"Microsoft","System or Application Event","OBTVM-DRTRM34.odeabank.com.tr","10.224.172.64","1"
"Microsoft","System or Application Event","OBTVM-DRTRM35.odeabank.com.tr","10.224.172.65","1"
"Microsoft","System or Application Event","OBTVM-DRTRM7.odeabank.com.tr","10.224.172.27","1"
"Microsoft","System or Application Event","OBTVM-DRTRM8.odeabank.com.tr","10.224.172.28","1"
"Microsoft","System or Application Event","OBTVM-DRTTO1.odeabank.com.tr","10.224.164.61","1"
"Microsoft","System or Application Event","OBTVM-DWHA3.odeabank.com.tr","10.224.10.107","1"
"Microsoft","System or Application Event","OBTVM-KKBP1.odeabank.com.tr","10.224.15.84","1"
"Microsoft","System or Application Event","OBTVM-KKBP2.odeabank.com.tr","10.224.21.84","1"
"Microsoft","System or Application Event","OBTVM-KKTB4.odeabank.com.tr","10.224.21.74","1"
"Microsoft","System or Application Event","OBTVM-OCACQ1.odeabank.com.tr","10.224.113.134","1"
"Microsoft","System or Application Event","OBTVM-OCACQ2.odeabank.com.tr","10.224.113.135","1"
"Microsoft","System or Application Event","OBTVM-OCAPP2.odeabank.com.tr","10.224.113.139","1"
"Microsoft","System or Application Event","OBTVM-OCGW3.odeabank.com.tr","10.224.21.173","1"
"Microsoft","System or Application Event","OBTVM-OCGW4.odeabank.com.tr","10.224.21.174","1"
"Microsoft","System or Application Event","OBTVM-ODCRS1.odeabank.com.tr","10.224.21.183","1"
"Microsoft","System or Application Event","OBTVM-OEMMDB1.odeabank.com.tr","10.224.108.91","1"
"Microsoft","System or Application Event","OBTVM-SASAP1.odeabank.com.tr","10.224.58.122","1"
"Microsoft","System or Application Event","OBTVM-SCCMDB1.odeabank.com.tr","10.224.109.20","1"
"Microsoft","System or Application Event","OBTVM-SEP1.odeabank.com.tr","10.224.3.155","1"
"Microsoft","System or Application Event","OBTVM-SEP2.odeabank.com.tr","10.224.128.144","1"
"Microsoft","System or Application Event","OBTVM-SMJIRA1.odeabank.com.tr","10.224.21.44","1"
"Microsoft","System or Application Event","OBTVM-SPCANL2.odeabank.com.tr","10.224.60.55","1"
"Microsoft","System or Application Event","OBTVM-SPCANL3.odeabank.com.tr","10.224.60.56","1"
"Microsoft","System or Application Event","OBTVM-SQLM2.odeabank.com.tr","10.224.121.29","1"
"Microsoft","System or Application Event","OBTVM-TST32BL1.odeabank.com.tr","10.224.115.162","1"
"Microsoft","System or Application Event","OBTVM-TSTASSET2.odeabank.com.tr","10.224.59.50","1"
"Microsoft","System or Application Event","OBTVM-TSTBTOM12.odeabank.com.tr","10.224.115.36","1"
"Microsoft","System or Application Event","OBTVM-TSTDB2008.odeabank.com.tr","10.224.108.25","1"
"Microsoft","System or Application Event","OBTVM-TSTIBDA1.odeabank.com.tr","10.224.115.127","1"
"Microsoft","System or Application Event","OBTVM-TSTIXCUI1.odeabank.com.tr","10.224.107.115","1"
"Microsoft","System or Application Event","OBTVM-TSTIXGW1.odeabank.com.tr","10.224.115.21","1"
"Microsoft","System or Application Event","OBTVM-TSTIXIWT1.odeabank.com.tr","10.224.110.41","1"
"Microsoft","System or Application Event","OBTVM-TSTKKB23.odeabank.com.tr","10.224.115.63","1"
"Microsoft","System or Application Event","OBTVM-TSTNVC2.odeabank.com.tr","10.224.115.124","1"
"Microsoft","System or Application Event","OBTVM-TSTPCSM1.odeabank.com.tr","10.224.115.135","1"
"Microsoft","System or Application Event","OBTVM-TSTPYR1.odeabank.com.tr","10.224.115.46","1"
"Microsoft","System or Application Event","OBTVM-TSTRAA1.odeabank.com.tr","10.224.115.157","1"
"Microsoft","System or Application Event","OBTVM-TSTSGK1.odeabank.com.tr","10.224.115.38","1"
"Microsoft","System or Application Event","OBTVM-TSTW02.odeabank.com.tr","10.224.115.133","1"
"Microsoft","System or Application Event","OMV1OCEMC1.odeabank.com.tr","10.224.36.50","1"
"Microsoft","System or Application Event","PC9019-0462.odeabank.com.tr","10.225.208.222","1"
"Microsoft","System or Application Event","PCWC03-008.odeabank.com.tr","10.211.55.3","1"
"Microsoft","System or Application Event","PCWC04-005.odeabank.com.tr","10.211.55.4","1"
"Microsoft","System or Application Event","PW1000-0038.odeabank.com.tr","10.225.214.153","1"
"Microsoft","System or Application Event","PW1000-0073.odeabank.com.tr","10.225.214.124","1"
"Microsoft","System or Application Event","PW1010-0003.odeabank.com.tr","10.225.1.79","1"
"Microsoft","System or Application Event","PW1050-0005.odeabank.com.tr","10.225.7.142","1"
"Microsoft","System or Application Event","PW1050-0037.odeabank.com.tr","10.225.7.115","1"
"Microsoft","System or Application Event","PW1070-0020.odeabank.com.tr","10.225.11.157","1"
"Microsoft","System or Application Event","PW1110-0007.odeabank.com.tr","10.225.31.137","1"
"Microsoft","System or Application Event","PW1110-0008.odeabank.com.tr","10.225.31.123","1"
"Microsoft","System or Application Event","PW1140-0006.odeabank.com.tr","10.225.65.146","1"
"Microsoft","System or Application Event","PW1170-0006.odeabank.com.tr","10.225.66.104","1"
"Microsoft","System or Application Event","PW1220-0004.odeabank.com.tr","10.225.37.104","1"
"Microsoft","System or Application Event","PW1260-0016.odeabank.com.tr","10.225.43.185","1"
"Microsoft","System or Application Event","PW1270-0007.odeabank.com.tr","10.224.37.170","1"
"Microsoft","System or Application Event","PW1280-0009.odeabank.com.tr","10.225.13.58","1"
"Microsoft","System or Application Event","PW1280-0010.odeabank.com.tr","10.225.13.112","1"
"Microsoft","System or Application Event","PW1290-0014.odeabank.com.tr","10.225.51.70","1"
"Microsoft","System or Application Event","PW2000-0011.odeabank.com.tr","10.225.5.161","1"
"Microsoft","System or Application Event","PW2020-0005.odeabank.com.tr","10.225.8.167","1"
"Microsoft","System or Application Event","PW2030-0028.odeabank.com.tr","10.225.12.149","1"
"Microsoft","System or Application Event","PW2050-0019.odeabank.com.tr","10.225.9.165","1"
"Microsoft","System or Application Event","PW2060-0017.odeabank.com.tr","10.225.36.49","1"
"Microsoft","System or Application Event","PW2060-0030.odeabank.com.tr","10.225.36.42","1"
"Microsoft","System or Application Event","PW2120-0010.odeabank.com.tr","10.225.25.176","1"
"Microsoft","System or Application Event","PW2160-0009.odeabank.com.tr","10.225.21.164","1"
"Microsoft","System or Application Event","PW2170-0005.odeabank.com.tr","10.225.18.146","1"
"Microsoft","System or Application Event","PW2180-0017.odeabank.com.tr","10.225.33.63","1"
"Microsoft","System or Application Event","PW2180-0023.odeabank.com.tr","10.225.33.86","1"
"Microsoft","System or Application Event","PW2240-0013.odeabank.com.tr","10.225.42.112","1"
"Microsoft","System or Application Event","PW2300-WALL.odeabank.com.tr","10.225.53.18","1"
"Microsoft","System or Application Event","PW9019-0007.odeabank.com.tr","10.225.208.47","1"
"Microsoft","System or Application Event","PW9019-0008.odeabank.com.tr","10.225.208.216","1"
"Microsoft","System or Application Event","PW9019-0018.odeabank.com.tr","10.225.208.109","1"
"Microsoft","System or Application Event","PW9019-0042.odeabank.com.tr","10.225.201.61","1"
"Microsoft","System or Application Event","PW9019-0053.odeabank.com.tr","10.225.208.196","1"
"Microsoft","System or Application Event","PW9019-0054.odeabank.com.tr","10.225.207.241","1"
"Microsoft","System or Application Event","PW9019-0064.odeabank.com.tr","10.225.208.186","1"
"Microsoft","System or Application Event","PW9019-0081.odeabank.com.tr","10.225.208.214","1"
"Microsoft","System or Application Event","PW9019-0094.odeabank.com.tr","10.225.208.85","1"
"Microsoft","System or Application Event","PW9019-0095.odeabank.com.tr","10.225.208.45","1"
"Microsoft","System or Application Event","PW9019-0099.odeabank.com.tr","10.225.208.78","1"
"Microsoft","System or Application Event","PW9019-0101.odeabank.com.tr","10.225.208.245","1"
"Microsoft","System or Application Event","PW9019-0171.odeabank.com.tr","10.225.208.67","1"
"Microsoft","System or Application Event","PW9019-0219.odeabank.com.tr","10.225.50.88","1"
"Microsoft","System or Application Event","PW9019-0240.odeabank.com.tr","10.225.208.183","1"
"Microsoft","System or Application Event","PW9019-0241.odeabank.com.tr","10.225.208.32","1"
"Microsoft","System or Application Event","PW9019-0254.odeabank.com.tr","10.225.208.135","1"
"Microsoft","System or Application Event","PW9019-0265.odeabank.com.tr","10.225.208.237","1"
"Microsoft","System or Application Event","PW9019-0270.odeabank.com.tr","10.225.208.99","1"
"Microsoft","System or Application Event","PW9019-0272.odeabank.com.tr","10.225.208.82","1"
"Microsoft","System or Application Event","PW9019-0294.odeabank.com.tr","10.225.208.54","1"
"Microsoft","System or Application Event","PW9019-0295.odeabank.com.tr","10.225.208.218","1"
"Microsoft","System or Application Event","PW9019-0307.odeabank.com.tr","10.225.208.111","1"
"Microsoft","System or Application Event","PW9019-0308.odeabank.com.tr","10.225.208.140","1"
"Microsoft","System or Application Event","PW9019-0311.odeabank.com.tr","10.225.208.118","1"
"Microsoft","System or Application Event","PW9019-0312.odeabank.com.tr","10.225.208.33","1"
"Microsoft","System or Application Event","PW9019-0337.odeabank.com.tr","10.225.176.154","1"
"Microsoft","System or Application Event","PW9019-0344.odeabank.com.tr","10.225.208.195","1"
"Microsoft","System or Application Event","PW9019-0384.odeabank.com.tr","10.225.208.65","1"
"Microsoft","System or Application Event","PW9019-0403.odeabank.com.tr","10.225.190.38","1"
"Microsoft","System or Application Event","PW9019-0407.odeabank.com.tr","10.225.50.55","1"
"Microsoft","System or Application Event","PW9019-0409.odeabank.com.tr","10.225.208.76","1"
"Microsoft","System or Application Event","PW9019-0449.odeabank.com.tr","10.225.208.52","1"
"Microsoft","System or Application Event","PW9019-0498.odeabank.com.tr","10.225.177.9","1"
"Microsoft","System or Application Event","PW9019-0505.odeabank.com.tr","10.225.190.11","1"
"Microsoft","System or Application Event","PW9019-0532.odeabank.com.tr","10.225.208.239","1"
"Microsoft","System or Application Event","PW9019-0553.odeabank.com.tr","10.225.208.20","1"
"Microsoft","System or Application Event","PW9019-1001.odeabank.com.tr","10.225.236.34","1"
"Microsoft","System or Application Event","PW9990-0001.odeabank.com.tr","10.225.236.112","1"
"Microsoft","System or Application Event","PW9990-0006.odeabank.com.tr","10.225.237.222","1"
"Microsoft","System or Application Event","PWG1020-0001.odeabank.com.tr","10.225.2.151","1"
"Microsoft","System or Application Event","PWG1070-0003.odeabank.com.tr","10.225.11.117","1"
"Microsoft","System or Application Event","PWG1110-0001.odeabank.com.tr","10.225.31.87","1"
"Microsoft","System or Application Event","PWG1260-0001.odeabank.com.tr","10.225.43.100","1"
